project_id,project_name,project_type,total_value,cofinancing_value,regions,beneficiary_name,currency,country,years
1287,Wsparcie procesu poprawy jakości w patomorfologii poprzez wdrożenie standardów akredytacyjnych oraz wzmocnienie kompetencji kadry zarządzającej podmiotami leczniczymi,['Other'],7777935.0,6555243.61,['projekt ogólnopolski'],MINISTER WŁAŚCIWY DS. ZDROWIA - DEPARTAMENT OCENY INWESTYCJI,PLN,Poland,2014-2020
1288,Konserwacja wnętrz korpusu nawowego perły wczesnogotyckiej architektury sakralnej – Bazyliki Katedralnej w Sandomierzu,['cultural'],7794492.69,6549507.29,['świętokrzyskie'],RZYMSKOKATOLICKA PARAFIA KATEDRALNA POD WEZWANIEM NARODZENIA NAJŚWIĘTSZEJ MARYI PANNY W SANDOMIERZU,PLN,Poland,2014-2020
1289,Realizacja węzła przesiadkowego w Złotnikach w celu zwiększenia dostępności linii kolejowej nr 354 Poznań-Piła,"['environmental', 'transport']",11153829.23,6532813.99,['wielkopolskie'],GMINA SUCHY LAS,PLN,Poland,2014-2020
1290,Rozbudowa stacji elektroenergetycznej 110/15 kV Ostrów Północ (GPZ),['power engineering'],12531099.44,6520856.5,['wielkopolskie'],ENERGA-OPERATOR SPÓŁKA AKCYJNA,PLN,Poland,2014-2020
1291,Poprawa połączenia południowej części Województwa Opolskiego z autostradą A4. Etap II. Zadanie 4: Rozbudowa drogi wojewódzkiej nr 408 na odc. Kędzierzyn-Koźle-Stare Koźle w km od 3+300 do km 5+500,['transport'],7665572.97,6515737.02,['opolskie'],WOJEWÓDZTWO OPOLSKIE,PLN,Poland,2014-2020
1292,"Poprawa efektywności i dostępności do usług medycznych świadczonych w oparciu o pion zabiegowy i OAIIT Szpitala w Hajnówce na potrzeby leczenia schorzeń, które są istotną przyczyną dezaktywacji zawodowej osób dorosłych",['work and social development'],9754555.94,6514216.06,['podlaskie'],SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W HAJNÓWCE,PLN,Poland,2014-2020
1293,Budowa kładki pieszo - rowerowej nad kanałem ulgi rz. Warty wraz ze ścieżką pieszo - rowerową do Zbrudzewa oraz w kierunku Mechlina,"['environmental', 'transport']",12491769.52,6506090.21,['wielkopolskie'],GMINA ŚREM,PLN,Poland,2014-2020
1294,Uruchomienie produkcji baterii TFB,['research and study'],12300000.0,6500000.0,['podkarpackie'],THE BATTERIES SP. Z O. O.,PLN,Poland,2014-2020
1295,Kreatywna Opolszczyzna - program twórczych metod kształcenia w szkołach Aglomeracji Opolskiej,['education'],7637789.08,6492120.71,['opolskie'],WOJEWÓDZTWO OPOLSKIE,PLN,Poland,2014-2020
1296,"Platforma startowa ""TechnoparkBiznesHub""",['research and study'],7997622.74,6485969.49,"['podkarpackie', ' świętokrzyskie']",GMINA KIELCE - KIELECKI PARK TECHNOLOGICZNY,PLN,Poland,2014-2020
1297,"Rewitalizacja obszarów zmarginalizowanych przez przywrócenie i nadanie nowych funkcji społeczno- gospodarczych części obszaru dzielnicy ,,BLOKI"" w Ciechanowie oraz ożywienie zmarginalizowanego obszaru pasażu im. Marii Konopnickiej w centrum Ciechanowa poprzez przywrócenie wartości historycznych i kulturowych oraz nadanie nowych funkcji społeczno- gospodarczych",['revitalization'],9622897.39,6485627.24,['mazowieckie'],GMINA MIEJSKA CIECHANÓW,PLN,Poland,2014-2020
1298,"Przebudowa, rozbudowa i nadbudowa Szpitala Uzdrowiskowo – Rehabilitacyjnego „EXCELSIOR” w Iwoniczu-Zdroju wraz z zakupem sprzętu rehabilitacyjnego oraz zagospodarowaniem otoczenia",['Other'],8826346.59,6469294.05,['podkarpackie'],UZDROWISKO IWONICZ S.A.,PLN,Poland,2014-2020
1299,"Aktywizacja osób młodych pozostających bez pracy w powiecie dąbrowskim (III) ""Młodzi i Aktywni""",['work and social development'],7026292.82,6456460.47,['małopolskie'],POWIAT DĄBROWSKI/ POWIATOWY URZĄD PRACY W DĄBROWIE TARNOWSKIEJ,PLN,Poland,2014-2020
1300,"Poprawa połączenia południowej części województwa opolskiego z autostradą A4. Zadanie 6. „Rozbudowa drogi wojewódzkiej nr 416 w miejscowości Rzepcze od km 9+900 do km 11+450 oraz od km 11+450 do km 12+500""",['transport'],7581423.81,6444210.23,['opolskie'],WOJEWÓDZTWO OPOLSKIE,PLN,Poland,2014-2020
1301,Zwiększenie zdolności systemu opieki zdrowotnej na terenie m.st. Warszawy w walce z wirusem SARS-COV-2,['Other'],9438967.1,6417759.0,['mazowieckie'],MIASTO STOŁECZNE WARSZAWA,PLN,Poland,2014-2020
1302,„Rozbudowa Parków: Kinezyterapeutycznego i Zdrojowego oraz budowa ścieżki zdrowia łączącej oba Parki w Uzdrowisku Gołdap”,['environmental'],7928254.06,6411013.6,['warmińsko-mazurskie'],GMINA GOŁDAP,PLN,Poland,2014-2020
1303,Budowa ścieżki rowerowej od ul. Przybyszewskiego wzdłuż ulic: Armii Krajowej oraz Jasnogórskiej do granic Miasta Krakowa,['transport'],9001493.07,6410935.76,['małopolskie'],GMINA MIEJSKA KRAKÓW,PLN,Poland,2014-2020
1304,Budowa Centrum Kultury w Rudawie oraz rewitalizacja centralnej przestrzeni publicznej Rudawy - wzmocnienie centrotwórczych i społecznych funkcji rynku w Rudawie,['Other'],11472878.34,6410085.15,['małopolskie'],GMINA ZABIERZÓW,PLN,Poland,2014-2020
1305,Uporządkowanie gospodarki wodno-ściekowej na terenie aglomeracji Zakopane - etap I,['environmental'],12240841.95,6405750.05,['małopolskie'],SEWIK TATRZAŃSKA KOMUNALNA GRUPA KAPITAŁOWA SP. Z O.O.,PLN,Poland,2014-2020
1306,Kompleksowa termomodernizacja obiektów MOSIR,['power engineering'],10266805.97,6403193.29,['podkarpackie'],GMINA STALOWA WOLA,PLN,Poland,2014-2020
1307,Sercu na Ratunek - Program KORDIAN 2020. Program Profilaktyki Chorób Serca i Naczyń oraz Diagnostyki Hipercholesterolemii Rodzinnej w województwie łódzkim i mazowieckim.,['Other'],7595721.0,6401673.65,"['łódzkie', ' mazowieckie']",INSTYTUT KARDIOLOGII IM. PRYMASA TYSIĄCLECIA STEFANA KARDYNAŁA WYSZYŃSKIEGO,PLN,Poland,2014-2020
1308,"""Design, kultura, nowe media - odnawianie dawnej szkoły rzemiosł na krakowskim Kazimierzu""",['revitalization'],12513611.16,6400436.38,['małopolskie'],UNIWERSYTET PEDAGOGICZNY IM. KOMISJI EDUKACJI NARODOWEJ W KRAKOWIE,PLN,Poland,2014-2020
1309,Wdrażanie strategii niskoemisyjnej poprzez ograniczenie ruchu zmotoryzowanych w centrum miasta Ścinawy.,['environmental'],9640958.7,6400277.68,['dolnośląskie'],GMINA ŚCINAWA,PLN,Poland,2014-2020
1310,Realizacja węzła przesiadkowego w Chludowie i Golęczewie w celu zwiększenia dostępności linii kolejowej nr 354 Poznań - Piła,"['environmental', 'transport']",17721657.61,6398279.47,['wielkopolskie'],GMINA SUCHY LAS,PLN,Poland,2014-2020
1311,Budowa sieci wodociągowej i kanalizacyjnej w miejscowości Olszyny,['environmental'],15494723.0,6394847.44,['małopolskie'],"SPÓŁKA KOMUNALNA ""DORZECZE BIAŁEJ"" SP. Z O.O.",PLN,Poland,2014-2020
1312,"""Aktywizacja osób młodych pozostających bez pracy w powiecie limanowskim (V)""",['work and social development'],7585813.9,6393323.95,['małopolskie'],POWIAT LIMANOWSKI-POWIATOWY URZĄD PRACY W LIMANOWEJ,PLN,Poland,2014-2020
1313,Zakup instrumentarium w celu stworzenia nowej oferty kulturalnej i edukacji artystycznej Akademii Muzycznej im. I. J. Paderewskiego w Poznaniu,['cultural'],10066017.97,6387237.2,['wielkopolskie'],AKADEMIA MUZYCZNA IM. I. J. PADEREWSKIEGO W POZNANIU,PLN,Poland,2014-2020
1314,Modernizacja Muzeum Śremskiego poprzez rozbudowę budynku muzeum o pawilon wystawowy i salę widowiskową oraz utworzenie nowoczesnej multimedialnej interaktywnej ekspozycji stałej,"['cultural', 'environmental']",8244202.86,6383736.17,['wielkopolskie'],MUZEUM ŚREMSKIE W ŚREMIE,PLN,Poland,2014-2020
1315,Zagospodarowanie gotyckiej części Zamku Krzyżackiego w Działdowie,['cultural'],11364154.62,6372150.69,['warmińsko-mazurskie'],GMINA-MIASTO DZIAŁDOWO,PLN,Poland,2014-2020
1316,"Poprawa jakości świadczonych usług medycznych poprzez zapoznanie i przeszkolenie pracowników podmiotów leczniczych z podstawowymi terminami i procesami związanymi z wystawianiem, prowadzeniem i wymianą Elektronicznej Dokumentacji Medycznej",['Other'],7552072.0,6364886.28,['projekt ogólnopolski'],CENTRUM E-ZDROWIA,PLN,Poland,2014-2020
1317,Repozytorium otwartego dostępu do dorobku naukowego i dydaktycznego UJ,"['administration', 'telecommunication and e-commerce']",7498408.0,6345902.69,['projekt ogólnopolski'],UNIWERSYTET JAGIELLOŃSKI,PLN,Poland,2014-2020
1318,Zdolni z Pomorza,['education'],7464238.02,6344602.31,['pomorskie'],SAMORZĄD WOJEWÓDZTWA POMORSKIEGO,PLN,Poland,2014-2020
1319,Rozbudowa Ogrodu Botanicznego w Kielcach w oparciu o endogeniczne zasoby dziedzictwa naturalnego.,['tourism'],10604110.7,6324978.58,['świętokrzyskie'],GMINA KIELCE/GEOPARK KIELCE,PLN,Poland,2014-2020
1320,"Poprawa dostępności do węzłów autostrady A4 Gogolin i Olszowa. Etap I. Zadanie 2. Rozbudowa drogi wojewódzkiej nr 494 na odc. Olesno-Łowoszów wraz z przebudową obiektu mostowego od km 16+525,48 do km 18+613,52.",['transport'],7436063.59,6320654.04,['opolskie'],WOJEWÓDZTWO OPOLSKIE,PLN,Poland,2014-2020
1321,E-usługi cyfrowych zasobów geodezyjnych i kartograficznych województwa opolskiego,['telecommunication and e-commerce'],8120161.09,6318401.42,['opolskie'],POWIAT OPOLSKI,PLN,Poland,2014-2020
1322,Utworzenie CBR do optymalizacji maszyn i procesów łączenia tworzyw sztucznych,['development of the corporations'],25721760.0,6310800.0,['dolnośląskie'],FIAB SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,PLN,Poland,2014-2020
1323,W drodze do aktywności,['work and social development'],7415159.27,6302885.37,['warmińsko-mazurskie'],FEDERACJA ORGANIZACJI SOCJALNYCH WOJEWÓDZTWA WARMIŃSKO-MAZURSKIEGO,PLN,Poland,2014-2020
1324,Ochrona zasobów pracy w województwie podlaskim poprzez unowocześnienie leczenia kardiologicznego i chorób nowotworowych układu moczowego w SPZOZ WSZ im. Jędrzeja Śniadeckiego w Białymstoku,['work and social development'],7405610.25,6294768.69,['podlaskie'],SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ WOJEWÓDZKI SZPITAL ZESPOLONY IM. JĘDRZEJA ŚNIADECKIEGO W BIAŁYMSTOKU,PLN,Poland,2014-2020
1325,„Utworzenie parku wokół Stawu Służewieckiego wraz z przywróceniem zbiornikowi jego funkcji retencyjnej”,['environmental'],9400532.91,6286449.94,['mazowieckie'],MIASTO STOŁECZNE WARSZAWA,PLN,Poland,2014-2020
1326,Renowacja podlaskiej perły baroku - zespołu pomisjonarskiego w Tykocinie,['cultural'],7415670.0,6282275.18,['podlaskie'],PARAFIA RZYMSKOKATOLICKA P.W. TRÓJCY PRZENAJŚWIĘTSZEJ W TYKOCINIE,PLN,Poland,2014-2020
1327,"Poprawa dostępności do węzłów autostrady A4 Gogolin i Olszowa. Etap 13. Rozbudowa DW 426 w km. 21+346,50 ÷ 22+151,86 wraz z budową ronda na łącznicy autostradowej i budową drogi gminnej",['transport'],7389928.32,6281439.07,['opolskie'],WOJEWÓDZTWO OPOLSKIE,PLN,Poland,2014-2020
1328,SINGLETRACK GLACENSIS,['environmental'],7681285.99,6275181.64,['dolnośląskie'],STOWARZYSZENIE GMIN ZIEMI KŁODZKIEJ,PLN,Poland,2014-2020
1329,"Utworzenie Muzeum Kościuszkowskiego z wystawą stałą pt. "" Kościuszko - bohater wciąż potrzebny"" w kompleksie Bastionu V w Forcie nr 2 ""Kościuszko"" oraz trasy edukacyjnej na Kopcu Kościuszki w Krakowie z przystosowaniem dla osób niepełnosprawnych.","['cultural', 'environmental']",13580174.36,6270181.63,['małopolskie'],KOMITET KOPCA KOŚCIUSZKI W KRAKOWIE,PLN,Poland,2014-2020
1330,Modernizacja linii sortowniczej Zakładu Unieszkodliwiania Odpadów Komunalnych w Długoszynie wraz z rozbudową PSZOK w Krzeszycach,['environmental'],15897628.5,6265836.02,['lubuskie'],CELOWY ZWIĄZEK GMIN CZG-12 Z SIEDZIBĄ W DŁUGOSZYNIE,PLN,Poland,2014-2020
1331,Teledetekcyjne metody pomiaru wielkości i przyczyny uszkodzeń roślin,['development of the corporations'],8343740.84,6262171.97,['małopolskie'],SMALLGIS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PLN,Poland,2014-2020
1332,Zwiększenie udziału energii ze źródeł odnawialnych na terenie ROF – Etap III (MPWiK sp. z o.o.),['power engineering'],10180165.39,6259518.19,['podkarpackie'],MIEJSKIE PRZEDSIĘBIORSTWO WODOCIĄGÓW I KANALIZACJI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PLN,Poland,2014-2020
1333,Budowa infrastruktury pieszo-rowerowej w powiecie opolskim – etap I,['transport'],7363764.24,6259199.59,['opolskie'],POWIAT OPOLSKI,PLN,Poland,2014-2020
1334,Rozwój potencjału Teatru Wielkiego – Opery Narodowej poprzez zakup wyposażenia do prowadzenia działalności kulturalnej,['cultural'],9550107.35,6259117.0,['mazowieckie'],TEATR WIELKI – OPERA NARODOWA,PLN,Poland,2014-2020
1335,Digital Brain – cyfrowe zasoby Instytutu Psychiatrii i Neurologii w Warszawie,"['administration', 'telecommunication and e-commerce']",7374959.91,6241428.57,['projekt ogólnopolski'],INSTYTUT PSYCHIATRII I NEUROLOGII,PLN,Poland,2014-2020
1336,„Poprawa jakości kształcenia zawodowego w mieście Suwałki poprzez rozbudowę infrastruktury Zespołu Szkół nr 6 w Suwałkach”,['education'],9688855.26,6241404.72,['podlaskie'],MIASTO SUWAŁKI,PLN,Poland,2014-2020
1337,Przebudowa drogi powiatowej nr 1084R (Nowy Kamień) gr. pow. – Łętownia – Sarzyna w km 4 +300 – 6+250 i 10+900 – 15+052 – II etap,['transport'],7337318.99,6209726.3,['podkarpackie'],POWIAT LEŻAJSKI,PLN,Poland,2014-2020
1338,Platforma startowa dla nowych pomysłów Hub of Talents,['research and study'],7297119.8,6202551.83,"['podlaskie', ' warmińsko-mazurskie']",MIASTO BIAŁYSTOK - BIAŁOSTOCKI PARK NAUKOWO-TECHNOLOGICZNY,PLN,Poland,2014-2020
1339,Stara Warzelnia,['research and study'],11114280.0,6201552.7,['podkarpackie'],ERINWEST DAMIAN ROGALSKI,PLN,Poland,2014-2020
1340,Zakup niskoemisyjnego nowego taboru autobusowego dla Kołobrzegu,['Other'],9231888.0,6187616.64,['projekt ogólnopolski'],KOMUNIKACJA MIEJSKA W KOŁOBRZEGU SPÓŁKA Z O.O.,PLN,Poland,2014-2020
1341,Zakup ekologicznych autobusów w ilości 6 sztuk,['transport'],8961413.46,6184770.0,['zachodniopomorskie'],"""KOMUNIKACJA AUTOBUSOWA"" SP. Z O.O.",PLN,Poland,2014-2020
1342,Kooperacyjne Opolskie - profesjonalne otoczenie biznesu,['research and study'],7634328.53,6180000.0,['opolskie'],WOJEWÓDZTWO OPOLSKIE,PLN,Poland,2014-2020
1343,Przebudowa i modernizacja bloku A-1 w Szpitalu Uzdrowiskowym Zimowit oraz Sanatorium Uzdrowiskowego Gołąbek celem podniesienia poziomu lecznictwa uzdrowiskowego na obszarze Rymanowa Zdroju,['Other'],8115249.06,6176955.1,['podkarpackie'],UZDROWISKO RYMANÓW SPÓŁKA AKCYJNA,PLN,Poland,2014-2020
1344,"Ochrona gatunków i siedlisk przyrodniczych poprzez utworzenie kompleksu leśnego ""Dolina Wkry w Pomiechówku""",['environmental'],9482184.39,6154920.0,['mazowieckie'],GMINA POMIECHÓWEK,PLN,Poland,2014-2020
1345,Usługa zabezpieczenia i uwolnienia płynności finansowej w firmach - Inbillo,['development of the corporations'],8258500.0,6153722.5,['mazowieckie'],DBMS SP. Z O. O.,PLN,Poland,2014-2020
1346,Zwiększenie integracji różnych form transportu oraz poprawa dostępu do transportu publicznego na terenie gminy Tarnowo Podgórne poprzez inwestycje w infrastrukturę transportową i zakup taboru autobusowego,"['environmental', 'transport']",8230161.15,6148232.7,['wielkopolskie'],GMINA TARNOWO PODGÓRNE,PLN,Poland,2014-2020
1347,Informatyzacja Instytutu Matki i Dziecka w celu wprowadzenia elektronicznego systemu zarządzania dokumentacją medyczną oraz świadczenia usług on-line.,['telecommunication and e-commerce'],7679638.65,6139077.59,['mazowieckie'],INSTYTUT MATKI I DZIECKA,PLN,Poland,2014-2020
1348,"Badanie, symulacja oraz opracowanie nowych wielkoskalowych procesów ekspedycyjno-rozdzielczych uwzględniających praktyczne wykorzystanie pasywnych technologii identyfikacji radiowej w środowisku gęstym","['research and study', 'education']",9115713.1,6129325.27,"['pomorskie', ' wielkopolskie']",POCZTA POLSKA S.A.,PLN,Poland,2014-2020
1349,Wsparcie opieki nad zabytkami województwa kujawsko-pomorskiego w 2016 roku,['cultural'],8915452.45,6122051.82,['kujawsko-pomorskie'],WOJEWÓDZTWO KUJAWSKO-POMORSKIE,PLN,Poland,2014-2020
1350,Restauracja i rewitalizacja Pałacu w Jankowicach - Centrum Integracji,"['cultural', 'environmental']",18742745.89,6119451.84,['wielkopolskie'],GMINA TARNOWO PODGÓRNE,PLN,Poland,2014-2020
1351,"Unikalna w skali świata technologia identyfikacji i klasyfikacji dźwięków z badania osłuchowego przeprowadzonego w warunkach domowych, z wykorzystaniem inteligentnych algorytmów, jako wsparcie zdalnej diagnostyki i monitorowania chorób układu oddechowego.",['development of the corporations'],8665278.37,6112115.71,['wielkopolskie'],STETHOME SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,PLN,Poland,2014-2020
1352,Restauracja wraz z adaptacją obiektu fortecznego na siedzibę podmiotów kultury na bazie nieruchomości zabudowanej Fortem Nr 52 Borek,"['cultural', 'environmental']",28575154.2,6084737.06,['małopolskie'],GMINA MIEJSKA KRAKÓW,PLN,Poland,2014-2020
1353,"Wprowadzenie na rynek gotowych, innowacyjnie modyfikowanych, samorozlewnych cementowych podkładów podłogowych SPP.",['research and study'],11146133.0,6082260.0,['podlaskie'],"PRZEDSIĘBIORSTWO WIELOBRANŻOWE RAK-BUD, RACZKOWSKI I WSPÓLNICY SPÓŁKA JAWNA",PLN,Poland,2014-2020
1354,Wsparcie mobilności miejskiej – projekt udogodnień dla wykorzystujących rower w mieście Siemianowice Ślaskie,['transport'],7223276.47,6071467.6,['śląskie'],GMINA SIEMIANOWICE ŚLĄSKIE,PLN,Poland,2014-2020
1355,Lubelskie Pomaga Ukrainie - Utworzenie tymczasowego miejsca pobytu w Zamościu przy ul. Zagłoby 8,['work and social development'],6121641.73,6060425.28,['lubelskie'],WOJEWÓDZTWO LUBELSKIE,PLN,Poland,2014-2020
1356,Rewitalizacja obszaru zdegradowanego w Gminie Piszczac poprzez modernizację infrastruktury i uporządkowanie przestrzeni publicznej,['Other'],9385574.79,6057577.58,['lubelskie'],GMINA PISZCZAC,PLN,Poland,2014-2020
1357,Modernizacja rozdzielni SN w zakresie urządzeń łączeniowych i automatyki w stacjach rozdzielczych WN/SN i SN/SN na terenie województwa śląskiego w celu realizacji koncepcji sieci inteligentnej,['power engineering'],12433473.07,6057252.38,['śląskie'],TAURON DYSTRYBUCJA SPÓŁKA AKCYJNA,PLN,Poland,2014-2020
1358,Centrum wiedzy – adaptacja pomieszczeń byłego domu handlowego na cele publiczne w Bolesławcu,['revitalization'],14872208.22,6051681.67,['dolnośląskie'],GMINA MIEJSKA BOLESŁAWIEC,PLN,Poland,2014-2020
1359,Aktywizacja osób młodych pozostających bez pracy w powiecie olkuskim (III),['work and social development'],6560948.91,6028855.95,['małopolskie'],POWIAT OLKUSKI/POWIATOWY URZĄD PRACY W OLKUSZU,PLN,Poland,2014-2020
1360,Rozbudowa drogi wojewódzkiej nr 461 w m. Kup w km 00+000 do km 1+350,['transport'],7080640.37,6018544.3,['opolskie'],WOJEWÓDZTWO OPOLSKIE,PLN,Poland,2014-2020
1361,Wdrożenie technologii wytwarzania krat stabilizujących grunt z odpadów trudno przetwarzalnych.,['research and study'],8666277.72,6000000.0,['warmińsko-mazurskie'],ML SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PLN,Poland,2014-2020
1362,Wdrożenie innowacji technologicznej w KZWM Ogniochron S.A.,['research and study'],19268518.8,6000000.0,['małopolskie'],KZWM OGNIOCHRON SPÓŁKA AKCYJNA,PLN,Poland,2014-2020
1363,"""Wdrożenie nowej technologii produkcji folii 5-wielowarstwowej z warstwą bakteriobójczą o szerokim spektrum działania biocydowego, zachowującą swoje właściwości po procesie mrożenia """,['research and study'],11492520.2,6000000.0,['łódzkie'],PRZEDSIĘBIORSTWO PRODUKCYJNO HANDLOWO USŁUGOWE FOL - POL JACEK BOROWSKI,PLN,Poland,2014-2020
1364,Wdrożenie nowej technologii produkcji wysokorozdrobnionych surowców ceramicznych i szklarskich.,['research and study'],20726335.73,6000000.0,['dolnośląskie'],STRZEBLOWSKIE KOPALNIE SUROWCÓW MINERALNYCH SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PLN,Poland,2014-2020
1365,Linia recyklingowa do płukania i czyszczenia hałd kopalnianych z dużą ilością zaglinienia.,['research and study'],14012777.53,6000000.0,['opolskie'],PRZEDSIĘBIORSTWO HANDLOWO-USŁUGOWE TRANSKOM ROBERT BIAŁDYGA,PLN,Poland,2014-2020
1366,Wdrożenie technologii produkcji GRAND VERTICAL PARKING w firmie GRAND,['research and study'],13780000.0,6000000.0,['małopolskie'],GRUPA GRAND SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PLN,Poland,2014-2020
1367,"Dywersyfikacja działalności PPB ""PREFBET"" Sp. z o.o. poprzez wdrożenie proekologicznego procesu produkcyjnego.",['research and study'],11368537.51,6000000.0,['podlaskie'],"PRZEDSIĘBIORSTWO PRODUKCJI BETONÓW ""PREFBET"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",PLN,Poland,2014-2020
1368,Wdrożenie innowacji technologicznej produkcji systemów filtrujących przez Dafi Pro SA,['research and study'],27368644.88,5999999.85,['świętokrzyskie'],DAFI PRO SPÓŁKA AKCYJNA,PLN,Poland,2014-2020
1369,"„Wzrost konkurencyjności firmy „TIS” Tomasz Anioł poprzez wdrożenie innowacyjnej technologii wytwarzania litych drutów spawalniczych"".",['research and study'],10277391.3,5999941.04,['podkarpackie'],"""TIS"" TOMASZ ANIOŁ",PLN,Poland,2014-2020
